,Accordion,Acorn,Apple,Backpack,Barstool,Baseball,Basket,Beanie,Bed,Bell,Belt,Bench,Bike,Binder,Binoculars,Birdfeeder,Boat,Bonzai,Book,Bookend,Boomerang,Car,Cellphone,Cheese,Cheesegrater,Christmasstreeornament,Clock,Coatrack,Coffeemaker,Coffeemug,Compass,Computertower,Controller,Couch,Cushion,Desk,Door,Doorknob,Drill,Dryingrack,Dumbbell,Dustpan,Fan,Faucet,Flower,Flute,Fossils,Frisbee,Fryingpan,Glasses,Glove,Goggles,Grill,Hairbrush,Hairclip,Handbag,Hat,Headphones,Hourglass,Kayak,Key,Kite,Ladder,Lamp,Lantern,Lawnmower,Lightbulb,Lipstick,Lock,Lollipop,Mask,Microscope,Minerals,Mushroom,Necklace,Necktie,Orifan,Oven,Paintbrush,Pen,Pictureframe,Pinecone,Pizza,Plug,Pogostick,Pot,Razor,Recordplayer,Remotecontrol,Ring,Rollerskates,Rug,Saltpeppershaker,Saxophone,Scale,Scarf,Scissors,Scooter,Scrunchie,Seashell,Shirt,Shoe,Skiis,Snowglobe,Spoon,Stapler,Stapleremover,Storagebin,Stroller,Suit,Suitcase,Teddy Bear,Tennisracket,Tent,Toothbrush,Train,Trashbin,Tree,Trophy,Truck,Umbrella,Vase,Wallet,Waterbottle,Watergun,Wateringcan,Windchime,Wishbone,Wrap,Yarn
Paintbrush,0.920393,0.952477,0.937315,0.922881,0.9472,0.919977,0.92702,0.937818,0.938648,0.950625,0.949288,0.95561,0.927225,0.952071,0.927101,0.942054,0.946409,0.931274,0.942104,0.939876,0.952669,0.938297,0.953337,0.938099,0.954084,0.950719,0.929718,0.975181,0.944876,0.942813,0.916093,0.937313,0.932774,0.946937,0.928444,0.95057,0.949723,0.942034,0.941669,0.956217,0.942785,0.963269,0.95849,0.957982,0.941766,0.969394,0.923512,0.934443,0.951969,0.962114,0.943063,0.95111,0.940933,0.954505,0.944712,0.936754,0.94934,0.933728,0.944896,0.96526,0.960626,0.940422,0.959878,0.95511,0.946445,0.936085,0.950915,0.971244,0.934981,0.96534,0.936269,0.942517,0.92473,0.950394,0.94708,0.961427,0.935076,0.932679,1.0,0.974446,0.937821,0.924864,0.902176,0.947714,0.982274,0.933737,0.966464,0.940918,0.964126,0.949101,0.931386,0.922386,0.941334,0.957556,0.9476,0.93753,0.957243,0.94007,0.925627,0.930839,0.929173,0.943459,0.952284,0.92665,0.977583,0.954386,0.941073,0.944519,0.932178,0.933722,0.947487,0.926245,0.951364,0.93758,0.971274,0.944133,0.945791,0.938564,0.94983,0.927997,0.958271,0.942518,0.945195,0.962984,0.94238,0.948558,0.949867,0.969681,0.935455,0.925419
Pen,0.919499,0.949939,0.934819,0.919182,0.943749,0.917478,0.926751,0.935385,0.93993,0.944825,0.952722,0.958048,0.93016,0.950843,0.928702,0.938174,0.947153,0.92835,0.941154,0.936428,0.952002,0.942224,0.950342,0.9361,0.952935,0.947004,0.927429,0.967404,0.942113,0.941144,0.915545,0.935908,0.935051,0.94956,0.927471,0.950175,0.946807,0.941188,0.936859,0.955916,0.946541,0.95923,0.952791,0.955556,0.93906,0.975022,0.923734,0.934335,0.952819,0.964121,0.94079,0.954377,0.941177,0.952785,0.946903,0.936376,0.950162,0.933382,0.939025,0.970494,0.955644,0.937999,0.955994,0.950069,0.942527,0.935747,0.947475,0.964238,0.933038,0.956842,0.935309,0.938632,0.925577,0.947317,0.945193,0.957392,0.937039,0.932031,0.974446,1.0,0.935527,0.922131,0.901148,0.947169,0.967677,0.931419,0.962039,0.942004,0.960128,0.949883,0.929947,0.920674,0.941758,0.950298,0.942318,0.935023,0.95717,0.939105,0.925164,0.930921,0.926556,0.94429,0.948904,0.925233,0.969383,0.956901,0.939939,0.944183,0.929574,0.92617,0.94446,0.92241,0.949268,0.938657,0.968513,0.948325,0.942625,0.93544,0.943164,0.92917,0.954523,0.939664,0.944715,0.958201,0.943929,0.947952,0.944141,0.964293,0.935478,0.924806
Pictureframe,0.891269,0.914612,0.912023,0.896831,0.914857,0.895367,0.902568,0.911294,0.906056,0.912868,0.914716,0.920172,0.898001,0.922929,0.893041,0.909214,0.910525,0.899322,0.913122,0.91058,0.915944,0.90273,0.918192,0.911878,0.918693,0.911304,0.899501,0.930783,0.912839,0.912135,0.891563,0.9108,0.900319,0.916103,0.902222,0.916401,0.91958,0.912305,0.907125,0.921351,0.91045,0.924408,0.92011,0.92113,0.90491,0.931949,0.895867,0.90762,0.916763,0.925257,0.909242,0.914986,0.908161,0.918257,0.910078,0.906561,0.915355,0.907295,0.910737,0.926918,0.921231,0.903431,0.921908,0.919491,0.911047,0.902786,0.916002,0.928924,0.908441,0.922617,0.904897,0.907578,0.895358,0.913221,0.914559,0.923403,0.897799,0.907422,0.937821,0.935527,1.0,0.890518,0.880964,0.914675,0.931691,0.908884,0.926439,0.908818,0.925459,0.913645,0.898387,0.896517,0.912254,0.916037,0.913724,0.907765,0.9201,0.910713,0.899513,0.900507,0.904797,0.912385,0.918578,0.898337,0.932521,0.918013,0.907972,0.914653,0.899371,0.903325,0.915242,0.89883,0.915983,0.903547,0.930556,0.907287,0.917845,0.903303,0.913603,0.897533,0.918839,0.910718,0.913978,0.924961,0.90649,0.914025,0.911122,0.928825,0.902505,0.901594
Pinecone,0.886494,0.922748,0.904981,0.89643,0.906256,0.88813,0.888569,0.90002,0.903083,0.916952,0.908869,0.910978,0.887141,0.912479,0.897954,0.908499,0.908999,0.90295,0.906967,0.909029,0.908868,0.902788,0.918403,0.904156,0.917073,0.917014,0.896896,0.921383,0.915524,0.909778,0.884733,0.897947,0.896805,0.903939,0.888977,0.904985,0.912157,0.903705,0.908347,0.911973,0.900998,0.919837,0.917851,0.913361,0.911657,0.918408,0.900069,0.897199,0.913261,0.915809,0.913864,0.911822,0.907919,0.915178,0.908456,0.907147,0.913516,0.899941,0.913373,0.920116,0.915288,0.906325,0.919045,0.916534,0.91748,0.902687,0.921476,0.926254,0.903507,0.922518,0.907484,0.910963,0.901591,0.917653,0.903422,0.922563,0.905313,0.898936,0.924864,0.922131,0.890518,1.0,0.875434,0.911549,0.92349,0.900295,0.923078,0.90752,0.927172,0.91669,0.903079,0.888281,0.90958,0.917721,0.903967,0.910728,0.911564,0.896054,0.897692,0.903979,0.895179,0.90532,0.910562,0.904199,0.925343,0.914303,0.901932,0.903325,0.906094,0.90073,0.912195,0.895436,0.90849,0.904359,0.919563,0.90849,0.906752,0.906887,0.916127,0.89357,0.914611,0.914587,0.903824,0.9271,0.904348,0.910952,0.913563,0.917896,0.906617,0.900118
Pizza,0.879194,0.89241,0.899289,0.877261,0.885971,0.886325,0.886691,0.892283,0.884676,0.887913,0.8903,0.892499,0.876022,0.892652,0.877735,0.887829,0.886319,0.880934,0.889448,0.886203,0.886688,0.882338,0.889678,0.89337,0.891954,0.887538,0.879614,0.896668,0.886271,0.89027,0.871985,0.883714,0.881346,0.891015,0.880987,0.889749,0.891268,0.888334,0.879558,0.891579,0.888156,0.893667,0.890931,0.889339,0.885349,0.897412,0.887567,0.890489,0.891942,0.894118,0.88701,0.889879,0.884435,0.889504,0.887716,0.883919,0.893381,0.881237,0.883976,0.896092,0.889026,0.88004,0.890351,0.89124,0.8864,0.878366,0.889125,0.896329,0.886194,0.89369,0.884716,0.880319,0.883402,0.890668,0.885747,0.894094,0.883234,0.883185,0.902176,0.901148,0.880964,0.875434,1.0,0.890374,0.896911,0.887273,0.89375,0.8855,0.894648,0.888414,0.876918,0.881107,0.888021,0.886445,0.884575,0.886889,0.888579,0.882097,0.888974,0.88824,0.884538,0.887185,0.887572,0.879937,0.898366,0.891398,0.883967,0.893353,0.876859,0.880199,0.888512,0.879116,0.885736,0.884676,0.896307,0.884302,0.891486,0.886189,0.884185,0.877858,0.89016,0.88953,0.891869,0.893988,0.883183,0.88942,0.883555,0.894457,0.887533,0.893616
Plug,0.907616,0.935806,0.924586,0.909445,0.925018,0.906345,0.910845,0.920669,0.923584,0.928549,0.931642,0.935843,0.911807,0.934702,0.915026,0.923052,0.927447,0.914171,0.925939,0.922529,0.930601,0.924054,0.933334,0.923379,0.934263,0.929541,0.912991,0.942092,0.92756,0.928213,0.902084,0.920255,0.920854,0.92927,0.911132,0.930542,0.929859,0.92524,0.920965,0.934168,0.926795,0.938671,0.933044,0.93349,0.92436,0.943458,0.913693,0.919772,0.934798,0.939476,0.926823,0.934369,0.925814,0.931872,0.928648,0.923222,0.933927,0.918062,0.923404,0.942391,0.933152,0.922159,0.934199,0.931597,0.927863,0.919068,0.932113,0.941236,0.918929,0.937872,0.922294,0.92179,0.916604,0.931091,0.924193,0.936406,0.922411,0.919135,0.947714,0.947169,0.914675,0.911549,0.890374,1.0,0.942209,0.918205,0.93949,0.92608,0.940271,0.933486,0.916668,0.906712,0.928052,0.928901,0.92336,0.922063,0.932923,0.91968,0.914021,0.918921,0.913616,0.925983,0.926922,0.91419,0.943932,0.936255,0.923501,0.92757,0.916566,0.91541,0.929322,0.909201,0.927673,0.925379,0.941828,0.928464,0.927617,0.91989,0.925784,0.913861,0.934617,0.926295,0.927981,0.938777,0.926021,0.931251,0.925513,0.939289,0.923062,0.915268
Pogostick,0.914183,0.948068,0.931034,0.919312,0.943208,0.915579,0.920476,0.932067,0.933506,0.946568,0.942809,0.948551,0.919952,0.946601,0.922007,0.938322,0.941203,0.92736,0.937281,0.935871,0.946323,0.93268,0.949331,0.932588,0.949607,0.94643,0.925741,0.968119,0.94212,0.937422,0.911523,0.931564,0.925422,0.940195,0.921894,0.943225,0.945454,0.936099,0.938306,0.950186,0.935924,0.957806,0.954289,0.9526,0.937229,0.962512,0.918717,0.929147,0.946974,0.956067,0.939095,0.944781,0.93593,0.949878,0.938637,0.931478,0.943732,0.929804,0.942402,0.959444,0.954957,0.935231,0.956428,0.951664,0.943148,0.932193,0.948945,0.967771,0.932104,0.958412,0.932328,0.940008,0.920083,0.94614,0.942511,0.958978,0.929549,0.928094,0.982274,0.967677,0.931691,0.92349,0.896911,0.942209,1.0,0.929135,0.962973,0.936173,0.960736,0.944353,0.927645,0.917253,0.936379,0.956487,0.942418,0.934013,0.951776,0.93404,0.920378,0.926046,0.924916,0.938127,0.950391,0.923123,0.971455,0.948832,0.935216,0.937944,0.928929,0.928472,0.942546,0.921213,0.946218,0.931971,0.96515,0.93801,0.940228,0.934315,0.948605,0.922765,0.951741,0.938757,0.939234,0.960249,0.935684,0.943449,0.946976,0.962812,0.930243,0.920704
Pot,0.896103,0.922813,0.917287,0.903085,0.915937,0.900396,0.90634,0.914413,0.908618,0.917413,0.915059,0.919449,0.897932,0.923835,0.899788,0.913346,0.912195,0.905952,0.917229,0.91402,0.914346,0.906063,0.92215,0.9156,0.922381,0.916709,0.90312,0.927262,0.91854,0.917382,0.896166,0.912975,0.903829,0.915917,0.903654,0.915347,0.922565,0.914951,0.909935,0.921293,0.910781,0.925236,0.921692,0.919966,0.911391,0.927787,0.90523,0.91003,0.920088,0.923114,0.915757,0.916659,0.913382,0.919542,0.912862,0.910754,0.919707,0.908692,0.915804,0.925462,0.919865,0.90767,0.9215,0.921422,0.917955,0.905951,0.921266,0.92892,0.912923,0.923865,0.911788,0.911959,0.904509,0.918515,0.912526,0.924836,0.905988,0.910688,0.933737,0.931419,0.908884,0.900295,0.887273,0.918205,0.929135,1.0,0.925304,0.91226,0.927545,0.918878,0.90301,0.900467,0.916863,0.917745,0.913273,0.914381,0.918584,0.908556,0.905482,0.907701,0.909411,0.91349,0.917473,0.908039,0.9296,0.919075,0.909302,0.917282,0.905592,0.906862,0.919782,0.903512,0.916834,0.908196,0.927384,0.910443,0.921934,0.910219,0.915699,0.900692,0.919836,0.91773,0.916481,0.926797,0.909544,0.917525,0.913667,0.925325,0.909447,0.91002
Razor,0.912041,0.94532,0.929195,0.915782,0.937693,0.910824,0.916615,0.92821,0.930196,0.941542,0.940589,0.945073,0.916622,0.943024,0.921271,0.933773,0.936946,0.924298,0.933652,0.932404,0.94238,0.930693,0.946389,0.929046,0.946417,0.940982,0.922097,0.960096,0.939286,0.935707,0.907685,0.92818,0.924926,0.93669,0.918175,0.939357,0.941421,0.93228,0.9349,0.946071,0.933002,0.951558,0.949773,0.947622,0.934864,0.957544,0.917312,0.925231,0.942961,0.952413,0.937183,0.942199,0.933375,0.947909,0.936511,0.929178,0.940313,0.925865,0.938998,0.955851,0.95081,0.932976,0.951626,0.947331,0.940521,0.927793,0.947219,0.961566,0.927511,0.954545,0.93008,0.935689,0.919799,0.943659,0.936539,0.954198,0.928729,0.925145,0.966464,0.962039,0.926439,0.923078,0.89375,0.93949,0.962973,0.925304,1.0,0.933121,0.958575,0.942322,0.924,0.91313,0.93494,0.949023,0.93642,0.932083,0.946939,0.928555,0.918581,0.923794,0.921624,0.934431,0.944912,0.921581,0.963857,0.945273,0.931938,0.934174,0.926808,0.924887,0.939059,0.918016,0.942985,0.929422,0.958577,0.936074,0.937156,0.930754,0.944141,0.91942,0.947454,0.936819,0.934842,0.957114,0.933891,0.940083,0.942571,0.95492,0.928144,0.919391
Recordplayer,0.902587,0.930636,0.916969,0.903682,0.919196,0.900344,0.906014,0.914971,0.921162,0.924242,0.928865,0.931858,0.910171,0.929012,0.91154,0.91893,0.925753,0.90919,0.920851,0.91714,0.9264,0.923253,0.928005,0.917521,0.9296,0.925407,0.908053,0.93585,0.922371,0.922516,0.897856,0.914443,0.917209,0.92631,0.906156,0.925252,0.923473,0.920133,0.914753,0.929738,0.923672,0.933589,0.926771,0.928185,0.919386,0.937814,0.910418,0.914425,0.931872,0.935532,0.9212,0.931912,0.921572,0.926027,0.924671,0.919384,0.931228,0.913355,0.916925,0.938096,0.926571,0.916373,0.928675,0.924647,0.922413,0.917132,0.925543,0.935504,0.914458,0.930621,0.917929,0.916904,0.913189,0.925061,0.91979,0.93063,0.919357,0.914162,0.940918,0.942004,0.908818,0.90752,0.8855,0.92608,0.936173,0.91226,0.933121,1.0,0.934256,0.930276,0.914994,0.901401,0.923026,0.924357,0.918478,0.91645,0.928567,0.915718,0.909082,0.914892,0.907273,0.923215,0.920947,0.91046,0.937432,0.935293,0.920697,0.922687,0.912906,0.909333,0.92382,0.903903,0.921852,0.92356,0.936437,0.927965,0.920528,0.915273,0.919048,0.912114,0.928529,0.920515,0.923516,0.932186,0.921568,0.926756,0.919434,0.933489,0.919624,0.910735
Remotecontrol,0.911792,0.948353,0.930147,0.917885,0.939054,0.912964,0.916698,0.928541,0.930446,0.943881,0.940327,0.943483,0.915789,0.94411,0.922081,0.936944,0.937974,0.927012,0.934855,0.934558,0.941765,0.930811,0.948563,0.930788,0.94839,0.943593,0.923841,0.957893,0.942995,0.937582,0.909877,0.929335,0.924377,0.936247,0.91878,0.938277,0.943439,0.933135,0.937212,0.945569,0.93213,0.95269,0.950547,0.947266,0.936859,0.955788,0.918893,0.926262,0.943403,0.950786,0.93986,0.941651,0.935153,0.948081,0.936582,0.931753,0.941159,0.925337,0.94245,0.954758,0.949922,0.933916,0.953412,0.948696,0.944826,0.929604,0.948969,0.963989,0.928738,0.954731,0.931452,0.939861,0.921535,0.94527,0.935534,0.956409,0.928979,0.92638,0.964126,0.960128,0.925459,0.927172,0.894648,0.940271,0.960736,0.927545,0.958575,0.934256,1.0,0.944155,0.926446,0.914378,0.936492,0.950437,0.936346,0.93434,0.946504,0.928255,0.919186,0.925221,0.922796,0.93522,0.946984,0.926192,0.961982,0.94511,0.932587,0.93458,0.930323,0.926139,0.941819,0.920376,0.943308,0.930408,0.956891,0.936415,0.93833,0.931666,0.947715,0.920689,0.947618,0.940136,0.935236,0.95991,0.933928,0.940934,0.943965,0.95431,0.930332,0.920811
Ring,0.907949,0.941368,0.921592,0.909896,0.926636,0.903972,0.909959,0.919661,0.927294,0.93235,0.935571,0.940153,0.914876,0.93626,0.920072,0.92485,0.93172,0.917707,0.927605,0.924205,0.935011,0.930172,0.93634,0.922713,0.937883,0.934573,0.914953,0.944214,0.930563,0.930225,0.904213,0.920436,0.924194,0.931802,0.911292,0.93329,0.930478,0.927161,0.923718,0.937755,0.930116,0.941362,0.935371,0.936401,0.928661,0.945785,0.916389,0.918998,0.939392,0.944091,0.930208,0.940356,0.929669,0.934917,0.933336,0.926234,0.93831,0.918907,0.926182,0.946425,0.935936,0.927294,0.937494,0.93333,0.931785,0.923137,0.935816,0.944523,0.919508,0.941303,0.926162,0.925593,0.920357,0.934764,0.926289,0.939673,0.929771,0.919717,0.949101,0.949883,0.913645,0.91669,0.888414,0.933486,0.944353,0.918878,0.942322,0.930276,0.944155,1.0,0.920596,0.906378,0.931066,0.932601,0.924518,0.924171,0.936029,0.920755,0.913444,0.922044,0.913746,0.928709,0.928788,0.918412,0.94641,0.941024,0.926852,0.928696,0.920582,0.915408,0.931486,0.909567,0.931065,0.929942,0.944437,0.936261,0.927139,0.923646,0.92832,0.917115,0.938537,0.928542,0.929308,0.941302,0.930495,0.934733,0.929166,0.942197,0.927667,0.915892
Rollerskates,0.894809,0.922902,0.907437,0.898235,0.909782,0.893129,0.89428,0.904724,0.912223,0.918656,0.915115,0.917622,0.898901,0.920922,0.900477,0.913999,0.918482,0.901611,0.912028,0.913215,0.915807,0.909651,0.920127,0.908867,0.92172,0.919239,0.89946,0.925944,0.915346,0.913893,0.88928,0.904899,0.904489,0.912444,0.897015,0.91163,0.913897,0.910614,0.908887,0.918475,0.909441,0.926699,0.918243,0.919111,0.9123,0.926714,0.90112,0.904128,0.920624,0.923101,0.911724,0.918476,0.912427,0.917308,0.91428,0.913178,0.921218,0.906267,0.909502,0.926791,0.918166,0.908503,0.921141,0.914793,0.914957,0.911927,0.915638,0.927398,0.906741,0.920899,0.90888,0.911667,0.905779,0.915565,0.91075,0.922632,0.904702,0.905285,0.931386,0.929947,0.898387,0.903079,0.876918,0.916668,0.927645,0.90301,0.924,0.914994,0.926446,0.920596,1.0,0.893261,0.915319,0.917963,0.91047,0.91071,0.920097,0.908905,0.899256,0.906909,0.898063,0.9138,0.912385,0.905382,0.927958,0.922092,0.911892,0.911175,0.910564,0.903034,0.915641,0.901473,0.912717,0.912773,0.926832,0.914628,0.911448,0.905913,0.91211,0.901697,0.918425,0.912926,0.912656,0.923373,0.909852,0.916441,0.912029,0.924953,0.910538,0.902145
Rug,0.890154,0.909314,0.906655,0.889739,0.903404,0.89255,0.897709,0.905876,0.899915,0.904106,0.906014,0.909649,0.890648,0.910728,0.891376,0.902318,0.902921,0.894251,0.904818,0.901257,0.905003,0.897709,0.907878,0.905468,0.909591,0.904336,0.892614,0.916151,0.902858,0.90549,0.885284,0.900599,0.896205,0.906517,0.895457,0.906341,0.90756,0.904446,0.89639,0.909538,0.90248,0.912179,0.909255,0.907905,0.900075,0.916994,0.895802,0.901325,0.90899,0.912352,0.902371,0.906451,0.901241,0.907731,0.903337,0.899302,0.909713,0.895532,0.899771,0.91451,0.907977,0.896345,0.909553,0.908089,0.902871,0.894972,0.906243,0.915381,0.899607,0.911815,0.899024,0.897313,0.89478,0.906259,0.901673,0.912642,0.896928,0.898255,0.922386,0.920674,0.896517,0.888281,0.881107,0.906712,0.917253,0.900467,0.91313,0.901401,0.914378,0.906378,0.893261,1.0,0.90417,0.904496,0.901296,0.901321,0.907472,0.898722,0.895704,0.898045,0.896514,0.903346,0.905583,0.89288,0.917752,0.909186,0.900119,0.908069,0.892905,0.896398,0.905665,0.89277,0.904735,0.900285,0.915757,0.900461,0.906906,0.899686,0.901051,0.892096,0.90894,0.90364,0.907531,0.912749,0.899172,0.905806,0.901315,0.913719,0.900018,0.900698
Saltpeppershaker,0.905569,0.933942,0.921904,0.909031,0.922632,0.904113,0.90743,0.918251,0.919849,0.926224,0.92614,0.930428,0.907031,0.932462,0.911186,0.921209,0.923536,0.912421,0.923669,0.921934,0.92625,0.91868,0.930875,0.920696,0.931482,0.92647,0.909683,0.936153,0.926859,0.926357,0.899168,0.918375,0.916089,0.923809,0.908421,0.925852,0.928454,0.921987,0.919848,0.930426,0.922265,0.934137,0.929711,0.930453,0.921664,0.938233,0.91247,0.914958,0.930661,0.934644,0.924336,0.929108,0.923177,0.928331,0.925318,0.921607,0.930362,0.916912,0.92176,0.936557,0.930118,0.919231,0.931111,0.928471,0.926871,0.916327,0.92955,0.937502,0.918392,0.933755,0.920472,0.920157,0.914987,0.928,0.92025,0.932198,0.918214,0.91722,0.941334,0.941758,0.912254,0.90958,0.888021,0.928052,0.936379,0.916863,0.93494,0.923026,0.936492,0.931066,0.915319,0.90417,1.0,0.924661,0.9201,0.922656,0.929382,0.91677,0.911747,0.916631,0.912513,0.921411,0.92536,0.915394,0.938169,0.93087,0.919585,0.924186,0.916249,0.914716,0.927719,0.908386,0.924241,0.920886,0.936878,0.923965,0.926765,0.917173,0.923322,0.909359,0.930582,0.923933,0.923946,0.934475,0.921772,0.92818,0.92278,0.936779,0.920131,0.913571
Saxophone,0.900621,0.937125,0.919112,0.90769,0.929147,0.902414,0.906958,0.918318,0.920422,0.934806,0.929856,0.932038,0.905825,0.932016,0.911422,0.930525,0.929638,0.917425,0.924721,0.92527,0.930441,0.920044,0.937651,0.920723,0.938018,0.935221,0.913473,0.950776,0.931419,0.925644,0.900861,0.918239,0.91192,0.926101,0.909211,0.925935,0.932906,0.922642,0.925738,0.934088,0.921534,0.945187,0.93966,0.937269,0.926713,0.945737,0.908747,0.915372,0.934002,0.940952,0.927837,0.931275,0.923392,0.936486,0.924999,0.920457,0.930697,0.917796,0.931779,0.945253,0.939071,0.921453,0.943604,0.939384,0.933825,0.922096,0.940745,0.958514,0.920591,0.940578,0.920949,0.931577,0.909629,0.934777,0.92958,0.949017,0.917545,0.91445,0.957556,0.950298,0.916037,0.917721,0.886445,0.928901,0.956487,0.917745,0.949023,0.924357,0.950437,0.932601,0.917963,0.904496,0.924661,1.0,0.927274,0.922856,0.938,0.918911,0.908499,0.915173,0.912635,0.926316,0.94194,0.915707,0.953813,0.934913,0.921662,0.923499,0.91987,0.915173,0.929983,0.909868,0.931803,0.918866,0.949824,0.926036,0.926747,0.923248,0.936655,0.911155,0.936432,0.929373,0.924718,0.9482,0.92171,0.930893,0.934148,0.943694,0.919579,0.910663
Scale,0.898843,0.927425,0.916828,0.903788,0.921887,0.901028,0.906594,0.915679,0.915312,0.924621,0.922663,0.927889,0.904554,0.928579,0.904237,0.919341,0.921222,0.908636,0.919635,0.918177,0.924254,0.913684,0.928405,0.916598,0.928925,0.923188,0.907416,0.939796,0.922645,0.920468,0.89652,0.915103,0.909148,0.921766,0.905286,0.923189,0.926603,0.918713,0.916571,0.929334,0.91781,0.93452,0.930115,0.92942,0.916559,0.938281,0.904946,0.912799,0.926996,0.933356,0.919962,0.924226,0.917908,0.927047,0.919477,0.915934,0.925252,0.912641,0.9216,0.935229,0.929965,0.914336,0.931809,0.928294,0.92383,0.913252,0.926031,0.939232,0.915683,0.932995,0.914673,0.918456,0.905864,0.924057,0.920742,0.933297,0.909758,0.913045,0.9476,0.942318,0.913724,0.903967,0.884575,0.92336,0.942418,0.913273,0.93642,0.918478,0.936346,0.924518,0.91047,0.901296,0.9201,0.927274,1.0,0.917519,0.928402,0.916282,0.906695,0.909667,0.90878,0.919714,0.925056,0.909315,0.94206,0.928366,0.916869,0.920713,0.910981,0.910912,0.924628,0.906671,0.922963,0.915054,0.938548,0.91799,0.923467,0.913457,0.923802,0.905963,0.928112,0.920681,0.921018,0.935397,0.916028,0.923238,0.921665,0.937514,0.912994,0.908001
Scarf,0.897087,0.929731,0.91868,0.909533,0.92057,0.901762,0.903421,0.916798,0.911072,0.925139,0.917847,0.921561,0.89973,0.926852,0.903554,0.917282,0.917633,0.912508,0.920566,0.920048,0.919401,0.909366,0.928996,0.916773,0.927502,0.922733,0.907582,0.932074,0.925695,0.920257,0.896979,0.914627,0.904875,0.916357,0.902937,0.916182,0.928507,0.915866,0.916205,0.924996,0.913067,0.930908,0.929257,0.926359,0.917549,0.931477,0.908267,0.910417,0.923127,0.926302,0.923883,0.919742,0.917602,0.924578,0.916974,0.917648,0.92344,0.915007,0.925027,0.929796,0.925562,0.914852,0.929343,0.927165,0.927811,0.911166,0.927157,0.934665,0.920532,0.931845,0.917002,0.919014,0.907891,0.923874,0.915359,0.930869,0.909196,0.912235,0.93753,0.935023,0.907765,0.910728,0.886889,0.922063,0.934013,0.914381,0.932083,0.91645,0.93434,0.924171,0.91071,0.901321,0.922656,0.922856,0.917519,1.0,0.923023,0.912101,0.90897,0.911606,0.911872,0.915446,0.922729,0.916737,0.935229,0.922786,0.911064,0.916495,0.91453,0.91567,0.927225,0.910861,0.920016,0.911754,0.931296,0.9148,0.92487,0.914216,0.923335,0.902928,0.92384,0.923792,0.916964,0.934536,0.912999,0.920411,0.920538,0.933174,0.91319,0.911287
Scissors,0.906009,0.937326,0.920993,0.907723,0.930005,0.90578,0.911684,0.920919,0.925997,0.931913,0.936895,0.940208,0.916005,0.93635,0.915801,0.926465,0.933106,0.916134,0.927358,0.924011,0.937428,0.927083,0.937068,0.922704,0.938731,0.933817,0.915208,0.950462,0.9296,0.928057,0.90318,0.921415,0.922141,0.932923,0.913653,0.93417,0.933073,0.926672,0.92493,0.940543,0.930793,0.94491,0.938173,0.940621,0.926684,0.953746,0.910887,0.920535,0.938416,0.947639,0.927679,0.938628,0.927277,0.938993,0.932012,0.923823,0.935797,0.920267,0.927617,0.950993,0.941238,0.924998,0.9419,0.9369,0.93065,0.924183,0.934348,0.949787,0.920596,0.942246,0.922732,0.926897,0.912729,0.933724,0.930547,0.943099,0.922838,0.918702,0.957243,0.95717,0.9201,0.911564,0.888579,0.932923,0.951776,0.918584,0.946939,0.928567,0.946504,0.936029,0.920097,0.907472,0.929382,0.938,0.928402,0.923023,1.0,0.924644,0.911969,0.918298,0.914231,0.93062,0.934715,0.914739,0.952083,0.941615,0.927257,0.929275,0.919405,0.913788,0.930961,0.911295,0.935545,0.925808,0.951889,0.933438,0.928757,0.921995,0.931992,0.915967,0.939353,0.927151,0.930459,0.943876,0.930225,0.934027,0.931231,0.94806,0.922795,0.912673
Scooter,0.897745,0.921054,0.91201,0.898837,0.922134,0.898243,0.905549,0.912291,0.913461,0.918375,0.920903,0.925353,0.909735,0.925355,0.901443,0.914146,0.918483,0.90294,0.915673,0.913047,0.921901,0.912022,0.922376,0.913668,0.924413,0.917363,0.902821,0.933049,0.916215,0.916458,0.896788,0.915171,0.907994,0.923864,0.903849,0.920721,0.920436,0.92003,0.909285,0.925643,0.917015,0.929051,0.922486,0.924989,0.911283,0.93593,0.901763,0.910999,0.923852,0.930132,0.913778,0.922113,0.914414,0.921226,0.917029,0.912847,0.922777,0.909762,0.91321,0.931724,0.923094,0.909341,0.925497,0.920463,0.916815,0.910531,0.918044,0.930607,0.91086,0.925446,0.909821,0.911416,0.90312,0.917361,0.918123,0.925726,0.906496,0.909501,0.94007,0.939105,0.910713,0.896054,0.882097,0.91968,0.93404,0.908556,0.928555,0.915718,0.928255,0.920755,0.908905,0.898722,0.91677,0.918911,0.916282,0.912101,0.924644,1.0,0.903709,0.906664,0.904504,0.920842,0.923209,0.9034,0.934574,0.925318,0.91528,0.918352,0.906392,0.905227,0.919037,0.902926,0.91795,0.914094,0.933614,0.915539,0.918491,0.907906,0.914328,0.908015,0.922988,0.913893,0.91885,0.926858,0.912769,0.919103,0.914777,0.934089,0.910513,0.90464
